gene_id,KO_bTMR1,KO_bTMR2,WT_bTMR1,WT_bTMR2,WT_bTMR3,KO_bTMR,WT_bTMR,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_bTMR1_count,KO_bTMR2_count,WT_bTMR1_count,WT_bTMR2_count,WT_bTMR3_count,KO_bTMR1_fpkm,KO_bTMR2_fpkm,WT_bTMR1_fpkm,WT_bTMR2_fpkm,WT_bTMR3_fpkm
ENSMUSG00000027656,265.2469215,90.5413417,20.68585813,48.38837674,11.38396769,177.8941316,26.81940085,2.732814133,0.000224152,0.008577827,Wisp2,2,163820861,163833146,+,1924,protein_coding,WNT1 inducible signaling pathway protein 2 [Source:MGI Symbol;Acc:MGI:1328326],-,279,99,21,44,11,8.097766047,2.775137999,0.618630532,1.471721549,0.337362043
ENSMUSG00000027875,3450.111392,3315.276401,704.3042172,1029.352742,1800.736708,3382.693896,1178.131222,1.521718612,0.000225781,0.008623535,Hmgcs2,3,98280435,98310738,+,3290,protein_coding,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 [Source:MGI Symbol;Acc:MGI:101939],-,3629,3625,715,936,1740,61.59665948,59.42464147,12.3176332,18.30872033,31.20771351
ENSMUSG00000019894,27.57046855,23.77853418,0,1.099735835,1.034906154,25.67450137,0.71154733,5.202690885,0.000231348,0.0088192,Slc6a15,10,103367783,103419377,+,7752,protein_coding,"solute carrier family 6 (neurotransmitter transporter), member 15 [Source:MGI Symbol;Acc:MGI:2143484]",-,29,26,0,1,1,0.208905716,0.180889784,0,0.008301647,0.007611931
ENSMUSG00000003949,612.2545429,447.2193545,1009.666885,1241.601758,942.7995061,529.7369487,1064.689383,-1.007120118,0.00023184,0.008821016,Hlf,11,90336536,90390895,-,6681,protein_coding,hepatic leukemia factor [Source:MGI Symbol;Acc:MGI:96108],TF_bZIP,644,489,1025,1129,911,5.382827785,3.947497327,8.695599265,10.87503116,8.046101473
ENSMUSG00000041895,576.1277221,470.0833296,288.6169729,252.9392421,197.6670754,523.1055259,246.4077634,1.085691805,0.000234735,0.008914086,Wipi1,11,109573331,109611967,-,4410,protein_coding,"WD repeat domain, phosphoinositide interacting 1 [Source:MGI Symbol;Acc:MGI:1261864]",-,606,514,293,230,191,7.673617094,6.286066726,3.765703781,3.356350339,2.555661779
ENSMUSG00000037386,34.22540923,19.20573915,0,1.099735835,1.034906154,26.71557419,0.71154733,5.259279806,0.000235252,0.008916666,Rims2,15,39198261,39684372,+,10389,protein_coding,regulating synaptic membrane exocytosis 2 [Source:MGI Symbol;Acc:MGI:2152972],-,36,21,0,1,1,0.193506182,0.109018451,0,0.006194472,0.005679824
ENSMUSG00000057722,124.5424614,155.4750312,26.59610331,51.68758425,15.52359231,140.0087463,31.26909329,2.16633901,0.000241473,0.009135045,Lepr,4,101717404,101815352,+,7049,protein_coding,leptin receptor [Source:MGI Symbol;Acc:MGI:104993],-,131,170,27,47,15,1.03779094,1.30069619,0.217096778,0.429089994,0.125566084
ENSMUSG00000024304,175.8805752,155.4750312,7.880326905,39.59049006,3.104718461,165.6778032,16.85851181,3.303315028,0.000242726,0.009148283,Cdh2,18,16588877,16809246,-,8066,protein_coding,cadherin 2 [Source:MGI Symbol;Acc:MGI:88355],-,185,170,8,36,3,1.280794932,1.13669817,0.05621457,0.287225056,0.021946822
ENSMUSG00000109936,656.9377161,923.7045972,298.4673815,436.5951265,352.9029984,790.3211566,362.6551688,1.124474265,0.000242744,0.009148283,Gm45889,7,142283210,142290418,+,3408,lincRNA,predicted gene 45889 [Source:MGI Symbol;Acc:MGI:5805004],-,691,1010,303,397,341,11.32255792,15.98366044,5.039183414,7.496679785,5.904231711
ENSMUSG00000039813,133.0988137,101.5160498,285.6618503,233.143997,245.2727585,117.3074317,254.6928686,-1.119430475,0.000244888,0.009203034,Tbc1d2,4,46604390,46650209,-,5425,protein_coding,"TBC1 domain family, member 2 [Source:MGI Symbol;Acc:MGI:2652885]",-,140,111,290,212,237,1.441100879,1.103513609,3.02980989,2.514861999,2.577847392
ENSMUSG00000091071,5.704234872,9.145590071,39.40163453,39.59049006,40.36134,7.424912471,39.7844882,-2.418956509,0.000245124,0.009203034,1700030C10Rik,12,20814257,20815727,-,1471,transcribed_unprocessed_pseudogene,RIKEN cDNA 1700030C10 gene [Source:MGI Symbol;Acc:MGI:1916763],-,6,10,40,36,39,0.227774272,0.366641638,1.541219312,1.574953979,1.564445846
ENSMUSG00000109482,11.40846974,382.285665,0,0,1.034906154,196.8470674,0.344968718,9.046828123,0.000248863,0.009317098,Gm4756,12,72576002,72649661,-,3391,protein_coding,predicted gene 4756 [Source:MGI Symbol;Acc:MGI:3644906],-,12,418,0,0,1,0.197614836,6.648182751,0,0,0.017401265
ENSMUSG00000026649,70.35223009,59.44633546,13.79057208,15.39630169,19.66321692,64.89928277,16.28336357,1.995212203,0.0002491,0.009317098,Cfap126,1,171113918,171126967,+,1774,protein_coding,cilia and flagella associated protein 126 [Source:MGI Symbol;Acc:MGI:1922722],-,74,65,14,14,19,2.329400659,1.976124026,0.447292425,0.507869884,0.631987641
ENSMUSG00000023927,292.8173901,342.9596277,52.20716575,53.88705592,3.104718461,317.8885089,36.39964671,3.126816548,0.000250043,0.009334778,Satb1,17,51736187,51833290,-,19027,protein_coding,special AT-rich sequence binding protein 1 [Source:MGI Symbol;Acc:MGI:105084],CUT,308,375,53,49,3,0.903954327,1.062956291,0.157878385,0.165731019,0.009303782
ENSMUSG00000028972,8.556352308,5.487354043,66.9827787,64.88441427,22.76793538,7.021853175,51.54504278,-2.877878122,0.0002527,0.009416271,Car6,4,150187015,150201332,-,1816,protein_coding,carbonic anhydrase 6 [Source:MGI Symbol;Acc:MGI:1333786],-,9,6,68,59,22,0.276753266,0.178192682,2.122316703,2.090808262,0.714850848
ENSMUSG00000032344,92.21846376,51.2153044,295.5122589,141.8659227,657.1654077,71.71688408,364.8478631,-2.347512416,0.000255807,0.009514182,Mb21d1,9,78430526,78443237,-,4126,protein_coding,Mab-21 domain containing 1 [Source:MGI Symbol;Acc:MGI:2442261],-,97,56,300,129,635,1.312830327,0.732003674,4.121062059,2.012048878,9.081406204
ENSMUSG00000032053,47.5352906,18.29118014,1.970081726,3.299207505,1.034906154,32.91323537,2.101398462,3.97790518,0.000257846,0.009572127,Pou2af1,9,51213708,51240080,+,2549,protein_coding,"POU domain, class 2, associating factor 1 [Source:MGI Symbol;Acc:MGI:105086]",-,50,20,2,3,1,1.095383661,0.423169752,0.04447104,0.075740725,0.023149348
ENSMUSG00000021806,2031.65832,1182.524796,6002.83902,4100.914929,2963.971224,1607.091558,4355.908391,-1.438598162,0.000259044,0.009598653,Nid2,14,19751265,19811787,+,5174,protein_coding,nidogen 2 [Source:MGI Symbol;Acc:MGI:1298229],-,2137,1293,6094,3729,2864,23.06450761,13.47803431,66.75643701,46.38141554,32.6629337
ENSMUSG00000059040,126.443873,134.440174,479.7149004,246.340827,310.4718461,130.4420235,345.5091912,-1.405882418,0.000259782,0.009608073,Eno1b,18,48045335,48048378,+,1757,protein_coding,"enolase 1B, retrotransposed [Source:MGI Symbol;Acc:MGI:3648653]",-,133,147,487,224,300,4.227133554,4.51232145,15.70993265,8.204541137,10.07530248
ENSMUSG00000000901,2027.855497,1766.013443,1151.512769,732.4240661,693.387123,1896.93447,859.1079861,1.142479655,0.000260834,0.009625921,Mmp11,10,75923222,75936496,-,2778,protein_coding,matrix metallopeptidase 11 [Source:MGI Symbol;Acc:MGI:97008],-,2133,1931,1169,666,670,42.87703087,37.48905469,23.85060464,15.42836937,14.23151587
ENSMUSG00000044164,182.5355159,733.4763237,47.28196143,135.2675077,74.51324307,458.0059198,85.68757074,2.419639116,0.000261234,0.009625921,Rnf182,13,43615710,43670945,+,3609,protein_coding,ring finger protein 182 [Source:MGI Symbol;Acc:MGI:3045355],-,192,802,48,123,72,2.970848029,11.98510777,0.753826636,2.193291065,1.177210737
ENSMUSG00000101734,17.11270462,52.1298634,152.6813338,98.97622515,346.6935615,34.62128401,199.4503735,-2.525154403,0.000262001,0.009636317,4933400C23Rik,9,92717456,92795711,+,2039,lincRNA,RIKEN cDNA 4933400C23 gene [Source:MGI Symbol;Acc:MGI:5439420],-,18,57,155,90,335,0.492970997,1.507690114,4.308554551,2.840555791,9.694740335
ENSMUSG00000027356,20.91552786,40.24059631,1.970081726,3.299207505,1.034906154,30.57806209,2.101398462,3.87337238,0.000263396,0.009669684,Fermt1,2,132904389,132945906,-,5699,protein_coding,fermitin family member 1 [Source:MGI Symbol;Acc:MGI:2443583],-,22,44,2,3,1,0.215570889,0.416397848,0.019890626,0.033876664,0.010354042
ENSMUSG00000022996,1285.354258,584.4032055,391.0612227,203.4511295,309.43694,934.8787317,301.3164307,1.632917728,0.000264772,0.00970227,Wnt10b,15,98770712,98778150,-,3401,protein_coding,"wingless-type MMTV integration site family, member 10B [Source:MGI Symbol;Acc:MGI:108061]",-,1352,639,397,185,299,22.19913997,10.13324827,6.616083815,3.500605223,5.187679732
ENSMUSG00000011382,221.5144542,221.3232797,58.11741093,108.8738477,80.72268,221.418867,82.57131286,1.425282639,0.000265595,0.009714517,Dhdh,7,45470987,45488805,-,7408,protein_coding,dihydrodiol dehydrogenase (dimeric) [Source:MGI Symbol;Acc:MGI:1919005],-,233,242,59,99,78,1.756390329,1.76184967,0.451406867,0.860027347,0.621301253
ENSMUSG00000050965,1465.988362,1226.423629,3200.397764,2057.605747,3269.26854,1346.205995,2842.424017,-1.078338394,0.00026888,0.009800376,Prkca,11,107933387,108343928,-,8992,protein_coding,"protein kinase C, alpha [Source:MGI Symbol;Acc:MGI:97595]",-,1542,1341,3249,1871,3159,9.576221114,8.043164236,20.47908444,13.39046101,20.73012533
ENSMUSG00000056476,80.80999402,25.6076522,5.910245179,7.698150845,2.069812308,53.20882311,5.226069444,3.35088168,0.000268929,0.009800376,Med12l,3,59005825,59318682,+,12763,protein_coding,mediator complex subunit 12-like [Source:MGI Symbol;Acc:MGI:2139916],-,85,28,6,7,2,0.371905196,0.118320425,0.026644993,0.035295823,0.00924668
ENSMUSG00000032350,905.071933,813.9575163,295.5122589,492.6816541,259.7614446,859.5147247,349.3184525,1.299589242,0.000270916,0.009854709,Gclc,9,77754535,77794485,+,3766,protein_coding,"glutamate-cysteine ligase, catalytic subunit [Source:MGI Symbol;Acc:MGI:104990]",-,952,890,300,448,251,14.11635991,12.74571338,4.515003201,7.655538384,3.93280131
ENSMUSG00000045165,110.2818742,443.5611184,53.19220661,64.88441427,19.66321692,276.9214963,45.91327927,2.593334171,0.000273361,0.009925443,AI467606,7,127091359,127093986,+,1932,protein_coding,expressed sequence AI467606 [Source:MGI Symbol;Acc:MGI:2141979],-,116,485,54,59,19,3.352871868,13.53907748,1.58417721,1.96527319,0.580303352
ENSMUSG00000023949,15.21129299,22.86397518,0,0,0,19.03763408,0,6.638720665,0.000275683,0.009991511,Tcte1,17,45523434,45542680,+,3075,protein_coding,t-complex-associated testis expressed 1 [Source:MGI Symbol;Acc:MGI:98640],-,16,25,0,0,0,0.290563429,0.438479552,0,0,0
ENSMUSG00000061802,21.86623368,22.86397518,0,1.099735835,0,22.36510443,0.366578612,5.909121177,0.000278019,0.010057798,Armc4,18,7088233,7297901,-,3477,protein_coding,armadillo repeat containing 4 [Source:MGI Symbol;Acc:MGI:1922184],-,23,25,0,1,0,0.369393488,0.387783901,0,0.018508591,0
ENSMUSG00000039238,31.3732918,178.3390064,0,10.99735835,6.209436923,104.8561491,5.735598424,4.203130183,0.000281601,0.010168879,Zfp750,11,121510978,121519333,-,3232,protein_coding,zinc finger protein 750 [Source:MGI Symbol;Acc:MGI:2442210],-,33,195,0,10,6,0.570175665,3.254001258,0,0.199116242,0.109543976
ENSMUSG00000073294,19.01411624,18.29118014,0,0,0,18.65264819,0,6.608981964,0.000283463,0.010217541,AU022751,X,6081219,6083419,-,2201,protein_coding,expressed sequence AU022751 [Source:MGI Symbol;Acc:MGI:2147968],-,20,20,0,0,0,0.507429887,0.490077101,0,0,0
ENSMUSG00000034706,141.655166,136.2692921,52.20716575,62.6849426,56.91983846,138.962229,57.27064893,1.279895137,0.000285515,0.010272846,Dnaic2,11,114727408,114757889,+,4568,protein_coding,"dynein, axonemal, intermediate chain 2 [Source:MGI Symbol;Acc:MGI:2685574]",-,149,149,53,57,55,1.821487784,1.759197626,0.657607712,0.803020811,0.7104691
ENSMUSG00000030351,58.94376034,122.550907,11.82049036,26.39366004,17.59340461,90.74733365,18.60251834,2.291385119,0.000290089,0.010418561,Tspan11,6,127887589,127953977,+,5326,protein_coding,tetraspanin 11 [Source:MGI Symbol;Acc:MGI:1915748],-,62,134,12,24,17,0.65006475,1.356932028,0.127701855,0.289993404,0.188345982
ENSMUSG00000019027,53.23952547,66.76280752,0,3.299207505,9.314155384,60.00116649,4.204454296,3.840489659,0.000292026,0.010450324,Dnah1,14,31260375,31323896,-,13043,protein_coding,"dynein, axonemal, heavy chain 1 [Source:MGI Symbol;Acc:MGI:107721]",-,56,73,0,3,9,0.239759941,0.301856007,0,0.014802048,0.040716798
ENSMUSG00000074369,17.11270462,20.12029816,0,0,0,18.61650139,0,6.606306668,0.00029287,0.01046166,Obox2,7,15388721,15398545,+,1646,protein_coding,oocyte specific homeobox 2 [Source:MGI Symbol;Acc:MGI:2149033],-,18,22,0,0,0,0.610673064,0.720853991,0,0,0
ENSMUSG00000027858,168.2749287,144.5003231,64.02765611,72.58256511,62.09436923,156.3876259,66.23486348,1.240038059,0.000293708,0.010463251,Tspan2,3,102734529,102801513,+,4755,protein_coding,tetraspanin 2 [Source:MGI Symbol;Acc:MGI:1917997],-,177,158,65,66,60,2.078685731,1.792094978,0.774782779,0.89324677,0.744576507
ENSMUSG00000056481,315.6343296,143.5857641,993.9062309,1278.992776,410.8577431,229.6100468,894.5855834,-1.962212588,0.000293968,0.010463251,Cd248,19,5068078,5070637,+,2560,protein_coding,"CD248 antigen, endosialin [Source:MGI Symbol;Acc:MGI:1917695]",-,332,157,1009,1163,397,7.242094846,3.307608842,22.33923642,29.23598897,9.150801645
ENSMUSG00000022180,749.1561798,735.3054417,248.2302975,371.7107122,142.8170492,742.2308108,254.2526863,1.546149692,0.000298173,0.010593931,Slc7a8,14,54722209,54781946,-,5005,protein_coding,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 8 [Source:MGI Symbol;Acc:MGI:1355323]",-,788,804,252,338,138,8.792011055,8.663760219,2.853734611,4.346009372,1.626985209
ENSMUSG00000076617,2719.969328,1285.869964,368.4052828,627.9491618,91.07174153,2002.919646,362.4753954,2.466357313,0.000300441,0.01064916,Ighm,12,113418558,113422730,-,1886,IG_C_gene,immunoglobulin heavy constant mu [Source:MGI Symbol;Acc:MGI:96448],-,2861,1406,374,571,88,84.71147802,40.20666852,11.23950118,19.48374603,2.753274953
ENSMUSG00000017978,30.42258598,47.55706837,1.970081726,6.59841501,1.034906154,38.98982718,3.201134297,3.624189136,0.000300799,0.01064916,Cadps2,6,23262773,23839421,-,9566,protein_coding,Ca2+-dependent activator protein for secretion 2 [Source:MGI Symbol;Acc:MGI:2443963],-,32,52,2,6,1,0.186803794,0.293175331,0.011849956,0.040364438,0.006168481
ENSMUSG00000069763,72.25364171,93.28501872,12.80553122,27.49339588,9.314155384,82.76933022,16.53769416,2.329331744,0.000303607,0.010729439,Tmem100,11,90030348,90036508,+,1767,protein_coding,transmembrane protein 100 [Source:MGI Symbol;Acc:MGI:1915138],-,76,102,13,25,9,2.401834798,3.113279267,0.416988355,0.910503248,0.300548497
ENSMUSG00000022528,376.4795015,485.6308328,119.1899444,159.4616961,226.6444477,431.0551672,168.4320294,1.356183373,0.000304473,0.010740909,Hes1,16,30064384,30067796,+,2037,protein_coding,hes family bHLH transcription factor 1 [Source:MGI Symbol;Acc:MGI:104853],bHLH,396,531,121,145,219,10.8560103,14.0591139,3.366754621,4.580944322,6.343978259
ENSMUSG00000032462,819.5084099,471.9124477,1357.386309,1456.050246,1348.482718,645.7104288,1387.306424,-1.103500521,0.000307606,0.010817023,Pik3cb,9,99036654,99140621,-,7193,protein_coding,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta [Source:MGI Symbol;Acc:MGI:1922019]",-,862,516,1378,1324,1303,6.692113458,3.868958742,10.8581611,11.84557004,10.68914468
ENSMUSG00000018623,6.654940684,41.15515532,0,0,0,23.905048,0,6.967511494,0.00030772,0.010817023,Mmp7,9,7692090,7699585,+,1068,protein_coding,matrix metallopeptidase 7 [Source:MGI Symbol;Acc:MGI:103189],-,7,45,0,0,0,0.366009938,2.272457231,0,0,0
ENSMUSG00000027792,132.1481079,197.5447455,23.64098072,26.39366004,1.034906154,164.8464267,17.0231823,3.27649882,0.000308844,0.010829967,Bche,3,73635808,73708415,-,6741,protein_coding,butyrylcholinesterase [Source:MGI Symbol;Acc:MGI:894278],-,139,216,24,24,1,1.151480434,1.728159731,0.201792043,0.229121031,0.008753551
ENSMUSG00000049154,31.3732918,10.06014908,0,0,0,20.71672044,0,6.759897231,0.000309178,0.010829967,Fam183b,11,58792797,58801960,-,567,protein_coding,"family with sequence similarity 183, member B [Source:MGI Symbol;Acc:MGI:1922679]",-,33,11,0,0,0,3.250101849,1.046318932,0,0,0
ENSMUSG00000069324,18.06341043,26.52221121,0,0,1.034906154,22.29281082,0.344968718,5.904703632,0.000318127,0.011087396,Gm5096,18,87756286,87758143,+,1858,protein_coding,predicted gene 5096 [Source:MGI Symbol;Acc:MGI:3643681],-,19,29,0,0,1,0.571049797,0.841795782,0,0,0.031758713
ENSMUSG00000034435,13.30988137,55.78809943,1.970081726,0,0,34.5489904,0.656693909,5.668265108,0.000318202,0.011087396,Tmem30b,12,73543402,73546392,-,2991,protein_coding,transmembrane protein 30B [Source:MGI Symbol;Acc:MGI:2442082],-,14,61,2,0,0,0.261383225,1.099937172,0.037899258,0,0
ENSMUSG00000028488,54.19023128,26.52221121,4.925204316,2.19947167,6.209436923,40.35622124,4.444704303,3.17499683,0.000319466,0.011111917,Sh3gl2,4,85205126,85639195,+,6551,protein_coding,SH3-domain GRB2-like 2 [Source:MGI Symbol;Acc:MGI:700009],-,57,29,5,2,6,0.485884837,0.238750811,0.043259304,0.01964719,0.054044593
ENSMUSG00000000440,197.7468089,178.3390064,23.64098072,70.38309344,16.55849846,188.0429076,36.86085754,2.354698681,0.000329869,0.011422213,Pparg,6,115360951,115490399,+,2953,protein_coding,peroxisome proliferator activated receptor gamma [Source:MGI Symbol;Acc:MGI:97747],THR-like,208,195,24,64,16,3.933380658,3.561439913,0.460643469,1.394744209,0.319716563
ENSMUSG00000060961,578.9798395,403.3205221,1230.316038,2137.886463,884.8447615,491.1501808,1417.682421,-1.529260288,0.000330112,0.011422213,Slc4a4,5,88886818,89239653,+,10815,protein_coding,"solute carrier family 4 (anion exchanger), member 4 [Source:MGI Symbol;Acc:MGI:1927555]",-,609,441,1249,1944,855,3.144538082,2.199209095,6.545653897,11.56772024,4.664962866
ENSMUSG00000061080,44.68317316,27.43677021,0,4.39894334,2.069812308,36.05997169,2.156251883,4.0895324,0.000336079,0.01160846,Lsamp,16,39984361,42181679,+,17213,protein_coding,limbic system-associated membrane protein [Source:MGI Symbol;Acc:MGI:1261760],-,47,30,0,4,2,0.152478067,0.093998115,0,0.014954829,0.006856177
ENSMUSG00000026880,1160.811796,1112.103753,1707.075816,2628.368646,3022.960875,1136.457775,2452.801779,-1.109825464,0.000342003,0.011792589,Stom,2,35313986,35336976,-,2827,protein_coding,stomatin [Source:MGI Symbol;Acc:MGI:95403],-,1221,1216,1733,2390,2921,24.11881383,23.19862387,34.74480493,54.40641783,60.96974078
ENSMUSG00000028517,937.3959306,860.6000257,213.7538673,364.0125614,470.8823,898.9979781,349.5495762,1.363163502,0.000343353,0.011800488,Plpp3,4,105157347,105232764,+,3159,protein_coding,phospholipid phosphatase 3 [Source:MGI Symbol;Acc:MGI:1915166],-,986,941,217,331,455,17.42983913,16.0655077,3.893383925,6.743050433,8.499049739
ENSMUSG00000040721,200.5989263,223.1523977,107.3694541,102.2754327,92.10664769,211.875662,100.5838448,1.074751061,0.000343421,0.011800488,Zfhx2,14,55060262,55092324,-,18166,protein_coding,zinc finger homeobox 2 [Source:MGI Symbol;Acc:MGI:2686934],Homeobox,211,244,109,93,89,0.648618356,0.724410895,0.340082521,0.32945923,0.289094146
ENSMUSG00000066361,65.59870103,45.72795036,11.82049036,7.698150845,2.069812308,55.66332569,7.19615117,2.947172186,0.000346366,0.011881129,Serpina3c,12,104146382,104153870,-,2213,protein_coding,"serine (or cysteine) peptidase inhibitor, clade A, member 3C [Source:MGI Symbol;Acc:MGI:102848]",-,69,50,12,7,2,1.741140296,1.21854914,0.307338492,0.203561042,0.053328232
ENSMUSG00000034009,5.704234872,103.3451678,1.970081726,1.099735835,3.104718461,54.52470134,2.058178674,4.723077956,0.000349441,0.011965936,Rxfp1,3,79641611,79737880,-,10052,protein_coding,relaxin/insulin-like family peptide receptor 1 [Source:MGI Symbol;Acc:MGI:2682211],-,6,113,2,1,3,0.033332268,0.606290022,0.011277027,0.006402146,0.017610731
ENSMUSG00000047786,88.41564051,148.1585592,32.50634848,43.9894334,23.80284154,118.2870998,33.43287447,1.825242641,0.000355702,0.012159376,Lix1,17,17402672,17459387,+,3434,protein_coding,limb and CNS expressed 1 [Source:MGI Symbol;Acc:MGI:1913893],-,93,162,33,40,23,1.512337592,2.544305056,0.544666635,0.749614089,0.395217481
ENSMUSG00000024052,992.5368677,1258.433194,368.4052828,627.9491618,535.0464815,1125.485031,510.4669754,1.141158496,0.000357415,0.012196953,Lpin2,17,71182560,71249817,+,12233,protein_coding,lipin 2 [Source:MGI Symbol;Acc:MGI:1891341],-,1044,1376,374,571,517,4.765775856,6.066523934,1.732829169,3.00387027,2.493826109
